"","range","y_lower","y_upper","y","delta","language","predictor","psychometric"
"1293",4.88,95.5785934665233,113.825555684291,105.158010946481,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1294",4.89,95.4416402727402,113.696898812892,104.995191504072,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1295",4.9,95.2809531448682,113.566092186167,104.83113970156,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1296",4.91,95.1059670787421,113.433102136226,104.665842531574,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1297",4.92,94.931764357129,113.29789499518,104.499286986741,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1298",4.93,94.7583737542836,113.160437095138,104.331460059689,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1299",4.94,94.5858240444606,113.020694768211,104.162348743045,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1300",4.95,94.4141440019147,112.878634346507,103.991940029438,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1301",4.96,94.2433624009007,112.734222162138,103.820220911495,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1302",4.97,94.0735080156732,112.587424547213,103.647178381843,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1303",4.98,93.9046096204869,112.438207833841,103.472799433112,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1304",4.99,93.7366959895966,112.286538354133,103.297071057927,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1305",5,93.569795897257,112.132382440199,103.119980248918,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1306",5.01,93.4039381177228,111.975706424149,102.941513998711,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1307",5.02,93.2391514252486,111.816476638092,102.761659299936,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1308",5.03,93.0754645940893,111.654659414139,102.580403145218,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1309",5.04,92.9129063984994,111.490221084399,102.397732527187,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1310",5.05,92.7515056127338,111.323127980982,102.213634438469,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1311",5.06,92.5912910110471,111.153346435998,102.028095871693,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1312",5.07,92.4309061832024,110.980842781558,101.841103819486,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1313",5.08,92.2677235993788,110.80558334977,101.652645274477,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1314",5.09,92.1057304042851,110.646999463262,101.462707229292,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1315",5.1,91.9449543773588,110.512990814441,101.27127667656,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1316",5.11,91.7854232980372,110.3761383603,101.078340608908,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1317",5.12,91.627164945758,110.23640598189,100.883886018964,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1318",5.13,91.43039119134,110.093757560263,100.687899899356,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1319",5.14,91.2225082353894,109.948156976472,100.490369242711,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1320",5.15,91.0144921451679,109.799568111568,100.291281041658,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1321",5.16,90.8063487463868,109.647954846603,100.090622288824,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1322",5.17,90.5980838647573,109.497736962821,99.8883799768365,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1323",5.18,90.3897033259906,109.344581155376,99.6845410983237,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1324",5.19,90.181212955798,109.188257403026,99.4790926459131,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1325",5.2,89.9726185798906,109.028728708489,99.2720216122326,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1326",5.21,89.7639260239796,108.865958074483,99.0633149899099,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1327",5.22,89.5551411137764,108.699908503727,98.8529597715728,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1328",5.23,89.346269674992,108.530542998938,98.6409429498489,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1329",5.24,89.1373175333378,108.357824562836,98.427251517366,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1330",5.25,88.9282905145249,108.181716198137,98.2118724667519,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1331",5.26,88.7191944442646,108.002180907559,97.9947927906344,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1332",5.27,88.5100351482681,107.819181693822,97.7759994816411,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1333",5.28,88.3008184522467,107.632681559643,97.5554795323998,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1334",5.29,88.0915501819114,107.44264350774,97.3332199355382,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1335",5.3,87.8822361629736,107.249030540831,97.1092076836842,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1336",5.31,87.6728822211445,107.051805661634,96.8834297694655,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1337",5.32,87.4634941821353,106.850931872868,96.6558731855097,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1338",5.33,87.2540778716572,106.64637217725,96.4265249244447,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1339",5.34,87.0446391154214,106.4380895775,96.1953719788982,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1340",5.35,86.8351837391393,106.226047076333,95.962401341498,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1341",5.36,86.6257175685218,106.01020767647,95.7276000048717,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1342",5.37,86.4162464292804,105.790534380627,95.4909549616472,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1343",5.38,86.2067761471262,105.566990191523,95.2524532044522,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1344",5.39,85.9973125477704,105.339538111877,95.0120817259144,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1345",5.4,85.7878614569243,105.079041879015,94.7698275186616,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1346",5.41,85.5784287002991,104.805123011815,94.5256775753215,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1347",5.42,85.369020103606,104.527557395755,94.2796188885219,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1348",5.43,85.1596414925562,104.246314208803,94.0316384508905,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1349",5.44,84.950298692861,103.961362628928,93.7817232550551,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1350",5.45,84.7409975302315,103.672671834102,93.5298602936434,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1351",5.46,84.531743830379,103.380211002292,93.2760365592832,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1352",5.47,84.3225434190147,103.083949311469,93.0202390446021,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1353",5.48,84.0771398396721,102.783855939601,92.7624547422281,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1354",5.49,83.7971009277081,102.479900064659,92.5026706447887,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1355",5.5,83.5166574132698,102.172050864612,92.2408737449118,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1356",5.51,83.2358138924127,101.933702070132,91.9770510352251,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1357",5.52,82.9545749611921,101.725002001065,91.7111895083564,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1358",5.53,82.6702690248779,101.513439830147,91.4432761569333,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1359",5.54,82.3379706878133,101.298990925464,91.1732979735837,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1360",5.55,82.0047372848398,101.081630655101,90.9012419509353,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1361",5.56,81.6705711510208,100.861334387145,90.6270950816158,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1362",5.57,81.3354746214201,100.638077489681,90.350844358253,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1363",5.58,81.1146952136729,100.411835330795,90.0724767734747,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1364",5.59,80.8831479796305,100.191780160981,89.7919793199085,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1365",5.6,80.6519850216695,99.9503454209754,89.5093389901822,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1366",5.61,80.4212169457236,99.5740615350476,89.2245427769236,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1367",5.62,80.1313953459229,99.193238327515,88.9375776727605,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1368",5.63,79.8361641056031,98.8078445916287,88.6484306703205,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1369",5.64,79.5505387423374,98.4178491206399,88.3570887622314,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1370",5.65,79.2645777174277,98.0232207077998,88.063538941121,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1371",5.66,78.9782856269293,97.6239281463594,87.767768199617,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1372",5.67,78.6916670668976,97.2199402295698,87.4697635303471,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1373",5.68,78.4047266333879,96.8112257506822,87.1695119259392,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1374",5.69,78.1174689224556,96.3977535029478,86.8670003790209,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1375",5.7,77.8605836795811,95.9794922796175,86.56221588222,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1376",5.71,77.7052446070819,95.5564108739426,86.2551454281642,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1377",5.72,77.5519244036289,95.1298301611764,85.9457760094814,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1378",5.73,77.4006454655829,94.6987910256572,85.6340946187992,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1379",5.74,77.2514301893046,94.2628383745763,85.3200882487453,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1380",5.75,77.104300971155,93.8219407752496,85.0037438919476,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1381",5.76,76.9592802074948,93.407297225795,84.6850485410338,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1382",5.77,76.8065772971099,93.0006621860169,84.3639891886316,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1383",5.78,76.563830881181,92.5883849325066,84.0405528273688,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1384",5.79,76.2305487304764,92.2792840727982,83.7147117906965,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1385",5.8,75.8951730343268,92.163147390176,83.3863791146232,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1386",5.81,75.5519890335767,92.0453959099561,83.0554528437557,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1387",5.82,75.2058473918271,91.925728379403,82.7218310226999,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1388",5.83,74.8573230460992,91.708227408062,82.3854116960619,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1389",5.84,74.5063409915142,91.3476099790243,82.0460929084477,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1390",5.85,74.1528262231933,90.9863632199384,81.7037727044631,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1391",5.86,73.7967037362576,90.7170645226608,81.3583491287143,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1392",5.87,73.4378985258284,90.4436651238172,81.0097202258071,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1393",5.88,73.0763355870269,90.1660148116814,80.6577840403477,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1394",5.89,72.7119399149743,89.8839633745274,80.3024386169418,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1395",5.9,72.3446365047917,89.6023607332106,79.9435820001957,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1396",5.91,71.9743503516004,89.3309587827697,79.5811122347151,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1397",5.92,71.5822518056666,89.0548455796094,79.2149273651062,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1398",5.93,71.1374666946349,88.7738548061812,78.8449254359749,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1399",5.94,70.6891246982747,88.6121752387103,78.4710044919272,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1400",5.95,70.2592751964997,88.4803020886334,78.093062577569,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1401",5.96,69.8737210452253,88.3435046471032,77.7109977375064,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1402",5.97,69.4867564085845,88.2014663173136,77.3247080163454,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1403",5.98,69.0983697443981,88.0538705024583,76.9340914586919,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1404",5.99,68.7085495104869,87.900400605731,76.5390461091519,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1405",6,68.3172841646716,87.7407400303255,76.1394700123314,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1406",6.01,67.9245621647728,87.5745721794354,75.7352612128364,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1407",6.02,67.5292334118159,87.4015804562545,75.3263177552729,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1408",6.03,67.0932089989282,87.2214482639767,74.9125376842467,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1409",6.04,66.5881825729387,87.0338590057955,74.4938190443641,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1410",6.05,66.079392517391,86.8384960849047,74.0700598802309,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1411",6.06,65.5652444025981,86.6350429044981,73.6411582364531,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1412",6.07,65.0015001631018,86.4231828677694,73.2070121576367,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1413",6.08,64.4343952890105,86.2025993779124,72.7675196883877,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1414",6.09,63.8626147859306,85.987641041765,72.3225788733121,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1415",6.1,63.2846728886824,85.776959652587,71.8720877570158,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1416",6.11,62.7034468413317,85.5568605470216,71.4159443841049,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1417",6.12,62.1189584346038,85.3270305026086,70.9540467991852,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1418",6.13,61.5278025957361,85.0871562968879,70.486293046863,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1419",6.14,60.9035425632623,84.8369247073995,70.0125811717439,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1420",6.15,60.2760930031447,84.5760225116831,69.5328092184342,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1421",6.16,59.6454853701982,84.3041364872787,69.0468752315398,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1422",6.17,59.0343560447123,84.0209534117262,68.5546772556666,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1423",6.18,58.4380436888622,83.7261600625654,68.0561133354206,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1424",6.19,57.8379564357665,83.4194432173363,67.5510815154079,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1425",6.2,57.2269333049495,83.1004896535787,67.0394798402344,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1426",6.21,56.564348873407,82.7689861488325,66.5212063545061,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1427",6.22,55.8960810212794,82.4246194806376,65.9961591028289,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1428",6.23,55.2244813803059,82.0670764265339,65.4642361298089,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1429",6.24,54.5495774768742,81.6960437640613,64.9253354800521,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1430",6.25,53.8713968373717,81.3112082707597,64.3793551981644,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1431",6.26,53.189966988186,80.9122567241689,63.8261933287519,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1432",6.27,52.5093646781334,80.4988759018288,63.2657479164204,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1433",6.28,51.8433136468005,80.0253839188523,62.697917005776,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1434",6.29,51.1745134552323,79.4347224524363,62.1225986414248,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1435",6.3,50.5029955582434,78.8254400577802,61.5396908679726,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1436",6.31,49.828791410649,78.1971858315349,60.9490917300254,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1437",6.32,49.1519324672637,77.5496088703515,60.3506992721893,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1438",6.33,48.4724501829025,76.8823582708808,59.7444115390702,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1439",6.34,47.7903760123803,76.195083129774,59.1301265752741,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1440",6.35,47.105741410512,75.4874325436818,58.507742425407,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1441",6.36,46.4185778321124,74.7590556092555,57.8771571340749,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1442",6.37,45.7289167319963,74.0096014231459,57.2382687458837,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1443",6.38,45.0367895649789,73.2445351032095,56.5909753054395,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1444",6.39,44.3422277858748,72.4685078297136,55.9351748573482,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1445",6.4,43.645262849499,71.6707175372192,55.2707654462158,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1446",6.41,42.9459262106664,70.8508175531811,54.5976451166484,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1447",6.42,42.3110520724301,70.0350941223652,53.9157119132519,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1448",6.43,41.6780789204819,69.3772456170399,53.2248638806322,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1449",6.44,41.0380034160926,68.6981877182368,52.5249990633954,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1450",6.45,40.3922777615895,67.9975604454042,51.8160155061474,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1451",6.46,39.7440129984624,67.2750038179904,51.0978112534942,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1452",6.47,39.0932215102848,66.5301578554437,50.3702843500418,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1453",6.48,38.4399156806305,65.7626625772124,49.6333328403963,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1454",6.49,37.7841078930728,64.9721580027449,48.8868547691636,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1455",6.5,37.1258105311855,64.1582841514893,48.1307481809497,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1456",6.51,36.4650359785419,63.3206810428941,47.3649111203605,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1457",6.52,35.8017966187158,62.4589886964074,46.5892416320021,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1458",6.53,35.1361048352805,61.5728471314776,45.8036377604803,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1459",6.54,34.4679730118099,60.6618963675531,45.0079975504013,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1460",6.55,33.8018513688858,59.725776424082,44.2022190463709,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1461",6.56,33.0730287154737,58.7641273205127,43.3862002929953,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1462",6.57,32.3273371442577,57.7765890762936,42.5598393348804,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1463",6.58,31.5797037259624,56.7628017108729,41.7230342166321,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1464",6.59,30.8301667125432,55.7224052436989,40.8756829828565,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1465",6.6,30.0787638075648,54.6551155476444,40.0177083984712,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1466",6.61,29.3255276990419,53.5613422473106,39.1492593191618,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1467",6.62,28.5704883859757,52.4418669120861,38.2706058158542,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1468",6.63,27.8136758417601,51.2974746533703,37.3820191138008,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1469",6.64,27.0551200397887,50.1289505825619,36.4837704382537,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1470",6.65,26.2775170794987,49.1213964721475,35.5761310144653,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1471",6.66,25.4826508655152,48.3374477009527,34.6593720676879,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1472",6.67,24.6861434717408,47.5557990070439,33.7337648231737,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1473",6.68,23.888036856361,46.7528429591883,32.7995805061751,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1474",6.69,23.0883729775613,45.9273760057421,31.8570903419441,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1475",6.7,22.287193793527,44.6108073603806,30.9065655557332,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1476",6.71,21.4845412624437,43.0341530064786,29.9482773727946,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1477",6.72,20.678621608333,41.4425116728729,28.9824970183805,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1478",6.73,19.8648208569814,39.8593183993771,28.0094957177434,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1479",6.74,19.0496063695593,38.3707005323134,27.0295446961354,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1480",6.75,18.2330236612546,36.8924634443708,26.0429151788088,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1481",6.76,17.4151182472555,35.6164757284318,25.0498783910159,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1482",6.77,16.4433940713192,34.3669238292901,24.050705558009,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1483",6.78,15.1663451781623,33.0990477178461,23.0456679050401,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1484",6.79,14.2748154500147,31.8128743292277,22.0350366573619,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1485",6.8,13.4216383947902,30.6717250092796,21.0190830402263,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1486",6.81,12.566133814619,29.5133342030925,19.998078278886,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1487",6.82,11.7050784641699,28.3374622196327,18.9722935985928,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1488",6.83,10.8426858542476,27.1438693678669,17.9420002245994,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1489",6.84,9.97902799781926,25.9323159567616,16.9074693821577,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1490",6.85,8.99505411183557,24.7025622952833,15.8689722965202,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1491",6.86,7.9714789779619,23.4543686923987,14.8267801929392,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1492",6.87,6.93710246568543,22.2006569322728,13.7811642966667,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1493",6.88,5.90029844933797,20.9314226130063,12.7323958329552,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1494",6.89,4.86118746221879,19.6166181894981,11.680746027057,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1495",6.9,3.81989003762753,18.1424343841186,10.6264861042243,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1496",6.91,2.88525086327866,16.6522388596995,9.56988728970931,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1497",6.92,2.01494027560575,15.1806731773815,8.51122080876446,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1498",6.93,1.14404195191258,13.8132957465024,7.45075788664191,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1499",6.94,0.261145085326021,12.4667625200674,6.38876974859397,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1500",6.95,-0.729649860431465,11.3663249986942,5.3255276198728,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1501",6.96,-1.82606462470004,10.2985014441555,4.26130272573089,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1502",6.97,-2.94317207932586,9.49685188369972,3.1963662914203,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1503",6.98,-4.10964668243842,8.74276670145021,2.13098954219346,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1504",6.99,-5.67159176826057,7.57485363072335,1.06544370330261,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1505",7,-7.24344609788652,6.87053380752847,0,65.4160628837321,"EN","vmi_qwenzt","total_duration"
"1506",4,48.2193137931825,120.039480062316,86.3468314958896,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1507",4.01,48.2634756296629,120.187427410295,86.45003705247,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1508",4.02,48.3115676246598,120.335706374294,86.5560156696035,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1509",4.03,48.3475817724986,120.484317781285,86.6647742626533,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1510",4.04,48.3890815499897,120.595061896036,86.7763197469824,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1511",4.05,48.4360805691174,120.640795308086,86.8906590379536,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1512",4.06,48.373055870439,120.686351443027,87.0077990509299,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1513",4.07,48.2938641810501,120.731729863137,87.1277467012744,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1514",4.08,48.219275639238,120.776930130696,87.25050890435,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1515",4.09,48.1493015549475,120.821951807981,87.3760925755197,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1516",4.1,48.0839532381236,120.866794457272,87.5045046301465,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1517",4.11,48.0232419987111,120.911457640848,87.6357519835934,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1518",4.12,47.9671791466551,120.955940920987,87.7698415512232,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1519",4.13,48.0162971226073,121.000243859968,87.906780248399,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1520",4.14,48.088519805972,121.044366020069,88.0465749904838,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1521",4.15,48.1663135652949,121.08830696357,88.1892326928406,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1522",4.16,48.2496918572812,121.13206625275,88.3347602708322,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1523",4.17,48.3386681386362,121.175643449886,88.4831646398218,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1524",4.18,48.4332558660651,121.219038117257,88.6344527151722,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1525",4.19,48.5334684962732,121.262249817144,88.7886314122465,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1526",4.2,48.6393194859654,121.305278111823,88.9457076464076,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
"1527",4.21,48.7508222918472,121.348122563574,89.1056883330185,65.4936174391263,"EN","vmi_qwenzt","go_past_time"
